f0_feature,timestamp,f0_value,f1_feature,f1_value,f2_feature,f2_value
update_count,2005-05-24 20:43:00,582,announcement_count,522,withdrawal_count,35
update_count,2005-05-24 20:44:00,502,announcement_count,447,withdrawal_count,3
update_count,2005-05-24 20:45:00,828,announcement_count,766,withdrawal_count,34
update_count,2005-05-24 20:46:00,474,announcement_count,427,withdrawal_count,3
update_count,2005-05-24 20:47:00,502,announcement_count,431,withdrawal_count,43
update_count,2005-05-24 20:48:00,516,announcement_count,427,withdrawal_count,39
update_count,2005-05-24 20:49:00,818,announcement_count,778,withdrawal_count,14
update_count,2005-05-24 20:50:00,2867,announcement_count,2806,withdrawal_count,15
update_count,2005-05-24 20:51:00,764,announcement_count,715,withdrawal_count,19
update_count,2005-05-24 20:52:00,18233,announcement_count,18157,withdrawal_count,30
update_count,2005-05-24 20:53:00,8778,announcement_count,8709,withdrawal_count,41
update_count,2005-05-24 20:54:00,532,announcement_count,459,withdrawal_count,25
update_count,2005-05-24 20:55:00,497,announcement_count,454,withdrawal_count,13
update_count,2005-05-24 20:56:00,821,announcement_count,751,withdrawal_count,33
update_count,2005-05-24 20:57:00,518,announcement_count,466,withdrawal_count,13
update_count,2005-05-24 20:58:00,863,announcement_count,793,withdrawal_count,40
update_count,2005-05-24 20:59:00,593,announcement_count,500,withdrawal_count,47
update_count,2005-05-24 21:00:00,520,announcement_count,472,withdrawal_count,20
update_count,2005-05-24 21:01:00,519,announcement_count,453,withdrawal_count,20
update_count,2005-05-24 21:02:00,509,announcement_count,460,withdrawal_count,15
update_count,2005-05-24 21:03:00,728,announcement_count,668,withdrawal_count,16
update_count,2005-05-24 21:04:00,831,announcement_count,773,withdrawal_count,28
update_count,2005-05-24 21:05:00,676,announcement_count,596,withdrawal_count,32
update_count,2005-05-24 21:06:00,574,announcement_count,530,withdrawal_count,20
update_count,2005-05-24 21:07:00,600,announcement_count,502,withdrawal_count,52
update_count,2005-05-24 21:08:00,772,announcement_count,706,withdrawal_count,32
update_count,2005-05-24 21:09:00,601,announcement_count,526,withdrawal_count,30
update_count,2005-05-24 21:10:00,707,announcement_count,617,withdrawal_count,64
update_count,2005-05-24 21:11:00,925,announcement_count,785,withdrawal_count,90
update_count,2005-05-24 21:12:00,683,announcement_count,646,withdrawal_count,9
update_count,2005-05-24 21:13:00,687,announcement_count,599,withdrawal_count,42
update_count,2005-05-24 21:14:00,526,announcement_count,483,withdrawal_count,17
update_count,2005-05-24 21:15:00,625,announcement_count,502,withdrawal_count,72
update_count,2005-05-24 21:16:00,520,announcement_count,461,withdrawal_count,31
update_count,2005-05-24 21:17:00,549,announcement_count,478,withdrawal_count,23
update_count,2005-05-24 21:18:00,836,announcement_count,760,withdrawal_count,46
update_count,2005-05-24 21:19:00,544,announcement_count,465,withdrawal_count,33
update_count,2005-05-24 21:20:00,185,announcement_count,132,withdrawal_count,20
update_count,2005-05-24 21:21:00,582,announcement_count,505,withdrawal_count,29
update_count,2005-05-24 21:22:00,552,announcement_count,485,withdrawal_count,41
update_count,2005-05-24 21:23:00,674,announcement_count,576,withdrawal_count,48
update_count,2005-05-24 21:24:00,638,announcement_count,546,withdrawal_count,64
update_count,2005-05-24 21:25:00,1048,announcement_count,950,withdrawal_count,49
update_count,2005-05-24 21:26:00,866,announcement_count,777,withdrawal_count,55
update_count,2005-05-24 21:27:00,649,announcement_count,590,withdrawal_count,12
update_count,2005-05-24 21:28:00,695,announcement_count,588,withdrawal_count,77
update_count,2005-05-24 21:29:00,960,announcement_count,817,withdrawal_count,95
update_count,2005-05-24 21:30:00,620,announcement_count,552,withdrawal_count,42
update_count,2005-05-24 21:31:00,746,announcement_count,639,withdrawal_count,59
update_count,2005-05-24 21:32:00,975,announcement_count,874,withdrawal_count,70
update_count,2005-05-24 21:33:00,828,announcement_count,728,withdrawal_count,50
update_count,2005-05-24 21:34:00,811,announcement_count,722,withdrawal_count,59
update_count,2005-05-24 21:35:00,662,announcement_count,560,withdrawal_count,57
update_count,2005-05-24 21:36:00,605,announcement_count,525,withdrawal_count,50
update_count,2005-05-24 21:37:00,951,announcement_count,843,withdrawal_count,69
update_count,2005-05-24 21:38:00,927,announcement_count,774,withdrawal_count,118
update_count,2005-05-24 21:39:00,705,announcement_count,663,withdrawal_count,10
update_count,2005-05-24 21:40:00,681,announcement_count,561,withdrawal_count,76
update_count,2005-05-24 21:41:00,799,announcement_count,706,withdrawal_count,62
update_count,2005-05-24 21:42:00,818,announcement_count,705,withdrawal_count,63
update_count,2005-05-24 21:43:00,474,announcement_count,420,withdrawal_count,28
update_count,2005-05-24 21:44:00,526,announcement_count,458,withdrawal_count,19
update_count,2005-05-24 21:45:00,1225,announcement_count,1095,withdrawal_count,99
update_count,2005-05-24 21:46:00,739,announcement_count,585,withdrawal_count,104
update_count,2005-05-24 21:47:00,600,announcement_count,519,withdrawal_count,47
update_count,2005-05-24 21:48:00,536,announcement_count,449,withdrawal_count,45
update_count,2005-05-24 21:49:00,572,announcement_count,508,withdrawal_count,31
update_count,2005-05-24 21:50:00,686,announcement_count,620,withdrawal_count,18
update_count,2005-05-24 21:51:00,400,announcement_count,358,withdrawal_count,16
update_count,2005-05-24 21:52:00,505,announcement_count,421,withdrawal_count,36
update_count,2005-05-24 21:53:00,590,announcement_count,535,withdrawal_count,26
update_count,2005-05-24 21:54:00,856,announcement_count,795,withdrawal_count,15
update_count,2005-05-24 21:55:00,532,announcement_count,485,withdrawal_count,19
update_count,2005-05-24 21:56:00,610,announcement_count,487,withdrawal_count,77
update_count,2005-05-24 21:57:00,700,announcement_count,613,withdrawal_count,53
update_count,2005-05-24 21:58:00,1193,announcement_count,934,withdrawal_count,217
update_count,2005-05-24 21:59:00,733,announcement_count,538,withdrawal_count,165
update_count,2005-05-24 22:00:00,1277,announcement_count,1026,withdrawal_count,202
update_count,2005-05-24 22:01:00,722,announcement_count,645,withdrawal_count,49
update_count,2005-05-24 22:02:00,517,announcement_count,430,withdrawal_count,39
update_count,2005-05-24 22:03:00,243,announcement_count,203,withdrawal_count,14
update_count,2005-05-24 22:04:00,548,announcement_count,456,withdrawal_count,40
update_count,2005-05-24 22:05:00,580,announcement_count,505,withdrawal_count,51
update_count,2005-05-24 22:06:00,614,announcement_count,526,withdrawal_count,37
update_count,2005-05-24 22:07:00,1028,announcement_count,925,withdrawal_count,75
update_count,2005-05-24 22:08:00,665,announcement_count,598,withdrawal_count,21
update_count,2005-05-24 22:09:00,1059,announcement_count,1007,withdrawal_count,22
update_count,2005-05-24 22:10:00,1179,announcement_count,1107,withdrawal_count,28
update_count,2005-05-24 22:11:00,691,announcement_count,646,withdrawal_count,13
update_count,2005-05-24 22:12:00,959,announcement_count,899,withdrawal_count,12
update_count,2005-05-24 22:13:00,423,announcement_count,397,withdrawal_count,2
update_count,2005-05-24 22:14:00,514,announcement_count,452,withdrawal_count,12
update_count,2005-05-24 22:15:00,1067,announcement_count,1027,withdrawal_count,12
update_count,2005-05-24 22:16:00,865,announcement_count,783,withdrawal_count,36
update_count,2005-05-24 22:17:00,545,announcement_count,484,withdrawal_count,29
update_count,2005-05-24 22:18:00,745,announcement_count,656,withdrawal_count,49
update_count,2005-05-24 22:19:00,1510,announcement_count,1407,withdrawal_count,70
update_count,2005-05-24 22:20:00,503,announcement_count,454,withdrawal_count,15
update_count,2005-05-24 22:21:00,495,announcement_count,433,withdrawal_count,18
update_count,2005-05-24 22:22:00,870,announcement_count,795,withdrawal_count,45
update_count,2005-05-24 22:23:00,501,announcement_count,431,withdrawal_count,24
update_count,2005-05-24 22:24:00,631,announcement_count,580,withdrawal_count,21
update_count,2005-05-24 22:25:00,615,announcement_count,544,withdrawal_count,25
update_count,2005-05-24 22:26:00,991,announcement_count,923,withdrawal_count,39
update_count,2005-05-24 22:27:00,1084,announcement_count,850,withdrawal_count,186
update_count,2005-05-24 22:28:00,850,announcement_count,789,withdrawal_count,31
update_count,2005-05-24 22:29:00,921,announcement_count,827,withdrawal_count,45
update_count,2005-05-24 22:30:00,365,announcement_count,290,withdrawal_count,49
update_count,2005-05-24 22:31:00,581,announcement_count,505,withdrawal_count,30
update_count,2005-05-24 22:32:00,513,announcement_count,469,withdrawal_count,16
update_count,2005-05-24 22:33:00,518,announcement_count,452,withdrawal_count,18
update_count,2005-05-24 22:34:00,506,announcement_count,435,withdrawal_count,38
update_count,2005-05-24 22:35:00,576,announcement_count,510,withdrawal_count,22
update_count,2005-05-24 22:36:00,493,announcement_count,446,withdrawal_count,17
update_count,2005-05-24 22:37:00,853,announcement_count,759,withdrawal_count,44
update_count,2005-05-24 22:38:00,553,announcement_count,522,withdrawal_count,7
update_count,2005-05-24 22:39:00,814,announcement_count,741,withdrawal_count,22
update_count,2005-05-24 22:40:00,494,announcement_count,414,withdrawal_count,50
update_count,2005-05-24 22:41:00,496,announcement_count,421,withdrawal_count,31
update_count,2005-05-24 22:42:00,607,announcement_count,567,withdrawal_count,12
update_count,2005-05-24 22:43:00,852,announcement_count,789,withdrawal_count,13
update_count,2005-05-24 22:44:00,446,announcement_count,391,withdrawal_count,29
update_count,2005-05-24 22:45:00,501,announcement_count,418,withdrawal_count,33
update_count,2005-05-24 22:46:00,633,announcement_count,543,withdrawal_count,64
update_count,2005-05-24 22:47:00,261,announcement_count,199,withdrawal_count,16
update_count,2005-05-24 22:48:00,462,announcement_count,407,withdrawal_count,20
update_count,2005-05-24 22:49:00,855,announcement_count,779,withdrawal_count,30
update_count,2005-05-24 22:50:00,722,announcement_count,679,withdrawal_count,15
update_count,2005-05-24 22:51:00,569,announcement_count,506,withdrawal_count,13
update_count,2005-05-24 22:52:00,585,announcement_count,489,withdrawal_count,72
update_count,2005-05-24 22:53:00,584,announcement_count,507,withdrawal_count,28
update_count,2005-05-24 22:54:00,818,announcement_count,765,withdrawal_count,25
update_count,2005-05-24 22:55:00,750,announcement_count,693,withdrawal_count,9
update_count,2005-05-24 22:56:00,515,announcement_count,445,withdrawal_count,40
update_count,2005-05-24 22:57:00,522,announcement_count,452,withdrawal_count,24
update_count,2005-05-24 22:58:00,787,announcement_count,735,withdrawal_count,22
update_count,2005-05-24 22:59:00,610,announcement_count,560,withdrawal_count,11
update_count,2005-05-24 23:00:00,1239,announcement_count,1132,withdrawal_count,69
update_count,2005-05-24 23:01:00,878,announcement_count,831,withdrawal_count,21
update_count,2005-05-24 23:02:00,867,announcement_count,789,withdrawal_count,30
update_count,2005-05-24 23:03:00,655,announcement_count,583,withdrawal_count,44
update_count,2005-05-24 23:04:00,757,announcement_count,675,withdrawal_count,38
update_count,2005-05-24 23:05:00,1060,announcement_count,923,withdrawal_count,103
update_count,2005-05-24 23:06:00,845,announcement_count,762,withdrawal_count,38
update_count,2005-05-24 23:07:00,468,announcement_count,410,withdrawal_count,30
update_count,2005-05-24 23:08:00,868,announcement_count,784,withdrawal_count,36
update_count,2005-05-24 23:09:00,504,announcement_count,448,withdrawal_count,30
update_count,2005-05-24 23:10:00,417,announcement_count,361,withdrawal_count,12
update_count,2005-05-24 23:11:00,463,announcement_count,399,withdrawal_count,30
update_count,2005-05-24 23:12:00,726,announcement_count,603,withdrawal_count,83
update_count,2005-05-24 23:13:00,789,announcement_count,716,withdrawal_count,34
update_count,2005-05-24 23:14:00,920,announcement_count,819,withdrawal_count,59
update_count,2005-05-24 23:15:00,564,announcement_count,505,withdrawal_count,33
update_count,2005-05-24 23:16:00,557,announcement_count,467,withdrawal_count,40
update_count,2005-05-24 23:17:00,499,announcement_count,447,withdrawal_count,26
update_count,2005-05-24 23:18:00,573,announcement_count,464,withdrawal_count,59
update_count,2005-05-24 23:19:00,590,announcement_count,539,withdrawal_count,23
update_count,2005-05-24 23:20:00,767,announcement_count,705,withdrawal_count,16
update_count,2005-05-24 23:21:00,428,announcement_count,384,withdrawal_count,14
update_count,2005-05-24 23:22:00,637,announcement_count,555,withdrawal_count,36
update_count,2005-05-24 23:23:00,970,announcement_count,911,withdrawal_count,30
update_count,2005-05-24 23:24:00,788,announcement_count,665,withdrawal_count,77
update_count,2005-05-24 23:25:00,1110,announcement_count,971,withdrawal_count,107
update_count,2005-05-24 23:26:00,1390,announcement_count,913,withdrawal_count,433
update_count,2005-05-24 23:27:00,2279,announcement_count,2223,withdrawal_count,22
update_count,2005-05-24 23:28:00,1296,announcement_count,1232,withdrawal_count,19
update_count,2005-05-24 23:29:00,579,announcement_count,520,withdrawal_count,33
update_count,2005-05-24 23:30:00,706,announcement_count,572,withdrawal_count,82
update_count,2005-05-24 23:31:00,691,announcement_count,579,withdrawal_count,86
update_count,2005-05-24 23:32:00,1029,announcement_count,959,withdrawal_count,26
update_count,2005-05-24 23:33:00,590,announcement_count,510,withdrawal_count,46
update_count,2005-05-24 23:34:00,827,announcement_count,774,withdrawal_count,11
update_count,2005-05-24 23:35:00,297,announcement_count,243,withdrawal_count,21
update_count,2005-05-24 23:36:00,715,announcement_count,606,withdrawal_count,61
update_count,2005-05-24 23:37:00,634,announcement_count,561,withdrawal_count,47
update_count,2005-05-24 23:38:00,701,announcement_count,586,withdrawal_count,65
update_count,2005-05-24 23:39:00,488,announcement_count,422,withdrawal_count,37
update_count,2005-05-24 23:40:00,782,announcement_count,727,withdrawal_count,22
update_count,2005-05-24 23:41:00,837,announcement_count,758,withdrawal_count,36
update_count,2005-05-24 23:42:00,681,announcement_count,610,withdrawal_count,45
update_count,2005-05-24 23:43:00,1612,announcement_count,1544,withdrawal_count,15
update_count,2005-05-24 23:44:00,1455,announcement_count,1365,withdrawal_count,64
update_count,2005-05-24 23:45:00,987,announcement_count,915,withdrawal_count,26
update_count,2005-05-24 23:46:00,635,announcement_count,586,withdrawal_count,25
update_count,2005-05-24 23:47:00,572,announcement_count,495,withdrawal_count,29
update_count,2005-05-24 23:48:00,548,announcement_count,465,withdrawal_count,51
update_count,2005-05-24 23:49:00,483,announcement_count,412,withdrawal_count,27
